ace_id,pair_id,project,old_version,new_version,type,raw_type,method,path,path_depth,breaking_change,shared_schemas_count,calls_services_count,has_request_body,has_response_body,detail_len,is_add,is_remove,detail
pair-02eb0fa70d4e2521a4dd::ace::0,pair-02eb0fa70d4e2521a4dd,,,,endpoint_added,ENDPOINT_ADDED,get,/profiles/{id},2,0,0,0,0,0,14,0,0,/profiles/{id}
pair-02fa9d4398a7bfdf308d::ace::0,pair-02fa9d4398a7bfdf308d,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-93bb4a578a03/auto11577,2,0,0,0,0,0,0,0,0,
pair-02fa9d4398a7bfdf308d::ace::1,pair-02fa9d4398a7bfdf308d,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-93bb4a578a03/items,2,0,0,0,0,0,0,0,0,
pair-02fa9d4398a7bfdf308d::ace::2,pair-02fa9d4398a7bfdf308d,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-93bb4a578a03/auto11577,2,1,0,0,0,0,0,0,0,
pair-02fa9d4398a7bfdf308d::ace::3,pair-02fa9d4398a7bfdf308d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-93bb4a578a03/auto11577,2,0,0,0,0,0,0,0,0,
pair-02fa9d4398a7bfdf308d::ace::4,pair-02fa9d4398a7bfdf308d,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-93bb4a578a03/auto18698,2,0,0,0,0,0,0,0,0,
pair-03666763c2373e8d30dd::ace::0,pair-03666763c2373e8d30dd,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-038e7284bd0b/auto44073,2,1,0,0,0,0,0,0,0,
pair-03666763c2373e8d30dd::ace::1,pair-03666763c2373e8d30dd,,,,param_added,PARAM_ADDED,get,/synth-openapi-038e7284bd0b/items,2,0,0,0,0,0,0,0,0,
pair-03666763c2373e8d30dd::ace::2,pair-03666763c2373e8d30dd,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-038e7284bd0b/auto73408,2,0,0,0,0,0,0,0,0,
pair-03666763c2373e8d30dd::ace::3,pair-03666763c2373e8d30dd,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-038e7284bd0b/auto44073,2,0,0,0,0,0,0,0,0,
pair-03666763c2373e8d30dd::ace::4,pair-03666763c2373e8d30dd,,,,param_added,PARAM_ADDED,get,/synth-openapi-038e7284bd0b/auto73408,2,0,0,0,0,0,0,0,0,
pair-03ec1027271097b6e1ad::ace::0,pair-03ec1027271097b6e1ad,,,,endpoint_added,ENDPOINT_ADDED,get,/profiles/{id},2,0,0,0,0,0,14,0,0,/profiles/{id}
pair-04b3c0a11738a05f674c::ace::0,pair-04b3c0a11738a05f674c,,,,endpoint_added,ENDPOINT_ADDED,get,/orders/{id},2,0,0,0,0,0,12,0,0,/orders/{id}
pair-04ffd3059972e11a32b6::ace::0,pair-04ffd3059972e11a32b6,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-6770983e4ccf/auto45266,2,0,0,0,0,0,0,0,0,
pair-04ffd3059972e11a32b6::ace::1,pair-04ffd3059972e11a32b6,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-6770983e4ccf/auto80839,2,1,0,0,0,0,0,0,0,
pair-04ffd3059972e11a32b6::ace::2,pair-04ffd3059972e11a32b6,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-6770983e4ccf/items,2,1,0,0,0,0,0,0,0,
pair-04ffd3059972e11a32b6::ace::3,pair-04ffd3059972e11a32b6,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-6770983e4ccf/auto45266,2,0,0,0,0,0,0,0,0,
pair-04ffd3059972e11a32b6::ace::4,pair-04ffd3059972e11a32b6,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-6770983e4ccf/items,2,0,0,0,0,0,0,0,0,
pair-04ffd3059972e11a32b6::ace::5,pair-04ffd3059972e11a32b6,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-6770983e4ccf/auto81689,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::0,pair-0538b2a155da75e34e84,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-e2439a9b9ffe/auto59190,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::1,pair-0538b2a155da75e34e84,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-e2439a9b9ffe/auto59190,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::2,pair-0538b2a155da75e34e84,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-e2439a9b9ffe/auto59190,2,1,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::3,pair-0538b2a155da75e34e84,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-e2439a9b9ffe/auto43425,2,1,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::4,pair-0538b2a155da75e34e84,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-e2439a9b9ffe/auto1646,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::5,pair-0538b2a155da75e34e84,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-e2439a9b9ffe/auto94050,2,1,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::6,pair-0538b2a155da75e34e84,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-e2439a9b9ffe/auto1646,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::7,pair-0538b2a155da75e34e84,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-e2439a9b9ffe/items,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::8,pair-0538b2a155da75e34e84,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-e2439a9b9ffe/auto94050,2,0,0,0,0,0,0,0,0,
pair-0538b2a155da75e34e84::ace::9,pair-0538b2a155da75e34e84,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-e2439a9b9ffe/auto60393,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::0,pair-053f7a5080a81fa89a73,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-518d60eb6dd4/items,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::1,pair-053f7a5080a81fa89a73,,,,param_added,PARAM_ADDED,get,/synth-openapi-518d60eb6dd4/auto32253,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::10,pair-053f7a5080a81fa89a73,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-518d60eb6dd4/auto95513,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::11,pair-053f7a5080a81fa89a73,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-518d60eb6dd4/auto32253,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::2,pair-053f7a5080a81fa89a73,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-518d60eb6dd4/items,2,1,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::3,pair-053f7a5080a81fa89a73,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-518d60eb6dd4/items,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::4,pair-053f7a5080a81fa89a73,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-518d60eb6dd4/items,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::5,pair-053f7a5080a81fa89a73,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-518d60eb6dd4/auto32253,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::6,pair-053f7a5080a81fa89a73,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-518d60eb6dd4/auto32253,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::7,pair-053f7a5080a81fa89a73,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-518d60eb6dd4/auto95513,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::8,pair-053f7a5080a81fa89a73,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-518d60eb6dd4/items,2,0,0,0,0,0,0,0,0,
pair-053f7a5080a81fa89a73::ace::9,pair-053f7a5080a81fa89a73,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-518d60eb6dd4/auto95513,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::0,pair-056ec21176ea56df5f3c,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-9ea7d121daee/items,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::1,pair-056ec21176ea56df5f3c,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-9ea7d121daee/auto55320,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::2,pair-056ec21176ea56df5f3c,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-9ea7d121daee/auto33681,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::3,pair-056ec21176ea56df5f3c,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-9ea7d121daee/auto73342,2,1,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::4,pair-056ec21176ea56df5f3c,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-9ea7d121daee/auto25051,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::5,pair-056ec21176ea56df5f3c,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-9ea7d121daee/auto33681,2,1,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::6,pair-056ec21176ea56df5f3c,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-9ea7d121daee/auto22265,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::7,pair-056ec21176ea56df5f3c,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-9ea7d121daee/auto55320,2,1,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::8,pair-056ec21176ea56df5f3c,,,,param_added,PARAM_ADDED,get,/synth-openapi-9ea7d121daee/auto73342,2,0,0,0,0,0,0,0,0,
pair-056ec21176ea56df5f3c::ace::9,pair-056ec21176ea56df5f3c,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-9ea7d121daee/auto73342,2,0,0,0,0,0,0,0,0,
pair-05b23bab82bc8c793b03::ace::0,pair-05b23bab82bc8c793b03,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d5dcb5f299f3/auto41822,2,0,0,0,0,0,0,0,0,
pair-05b23bab82bc8c793b03::ace::1,pair-05b23bab82bc8c793b03,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-d5dcb5f299f3/auto41822,2,0,0,0,0,0,0,0,0,
pair-05b23bab82bc8c793b03::ace::2,pair-05b23bab82bc8c793b03,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d5dcb5f299f3/auto67437,2,0,0,0,0,0,0,0,0,
pair-05b23bab82bc8c793b03::ace::3,pair-05b23bab82bc8c793b03,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-d5dcb5f299f3/auto49190,2,1,0,0,0,0,0,0,0,
pair-05b23bab82bc8c793b03::ace::4,pair-05b23bab82bc8c793b03,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-d5dcb5f299f3/auto31486,2,1,0,0,0,0,0,0,0,
pair-06264deef129b14b4967::ace::0,pair-06264deef129b14b4967,,,,endpoint_added,ENDPOINT_ADDED,get,/users/{id},2,0,0,0,0,0,11,0,0,/users/{id}
pair-06550d9aea4baf7e61ab::ace::0,pair-06550d9aea4baf7e61ab,,,,endpoint_added,ENDPOINT_ADDED,get,/payments/{id},2,0,0,0,0,0,14,0,0,/payments/{id}
pair-06b434cd18162eb939fb::ace::0,pair-06b434cd18162eb939fb,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-ed6d568f6179/auto56241,2,0,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::1,pair-06b434cd18162eb939fb,,,,param_added,PARAM_ADDED,get,/synth-openapi-ed6d568f6179/auto80703,2,0,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::2,pair-06b434cd18162eb939fb,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-ed6d568f6179/auto4036,2,0,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::3,pair-06b434cd18162eb939fb,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-ed6d568f6179/items,2,1,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::4,pair-06b434cd18162eb939fb,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-ed6d568f6179/items,2,1,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::5,pair-06b434cd18162eb939fb,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-ed6d568f6179/items,2,0,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::6,pair-06b434cd18162eb939fb,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-ed6d568f6179/auto80703,2,0,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::7,pair-06b434cd18162eb939fb,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-ed6d568f6179/auto4036,2,1,0,0,0,0,0,0,0,
pair-06b434cd18162eb939fb::ace::8,pair-06b434cd18162eb939fb,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-ed6d568f6179/auto4036,2,1,0,0,0,0,0,0,0,
pair-06ee6466b16f7de733a0::ace::0,pair-06ee6466b16f7de733a0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-3da951380db3/auto89150,2,1,0,0,0,0,0,0,0,
pair-06ee6466b16f7de733a0::ace::1,pair-06ee6466b16f7de733a0,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-3da951380db3/auto61638,2,1,0,0,0,0,0,0,0,
pair-06ee6466b16f7de733a0::ace::2,pair-06ee6466b16f7de733a0,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-3da951380db3/auto61638,2,0,0,0,0,0,0,0,0,
pair-06ee6466b16f7de733a0::ace::3,pair-06ee6466b16f7de733a0,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-3da951380db3/auto61638,2,0,0,0,0,0,0,0,0,
pair-06ee6466b16f7de733a0::ace::4,pair-06ee6466b16f7de733a0,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-3da951380db3/auto61638,2,0,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::0,pair-071887a62f9ce3f3515b,,,,param_added,PARAM_ADDED,get,/synth-openapi-7b0713236368/auto26262,2,0,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::1,pair-071887a62f9ce3f3515b,,,,param_added,PARAM_ADDED,get,/synth-openapi-7b0713236368/auto14091,2,0,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::2,pair-071887a62f9ce3f3515b,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-7b0713236368/auto71979,2,1,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::3,pair-071887a62f9ce3f3515b,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-7b0713236368/auto47492,2,0,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::4,pair-071887a62f9ce3f3515b,,,,param_added,PARAM_ADDED,get,/synth-openapi-7b0713236368/auto47492,2,0,0,0,0,0,0,0,0,
pair-071887a62f9ce3f3515b::ace::5,pair-071887a62f9ce3f3515b,,,,param_added,PARAM_ADDED,get,/synth-openapi-7b0713236368/auto71979,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::0,pair-07dbd58f90093c32b92d,,,,param_added,PARAM_ADDED,get,/synth-openapi-89a965d4fa6a/auto39604,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::1,pair-07dbd58f90093c32b92d,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-89a965d4fa6a/auto221,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::10,pair-07dbd58f90093c32b92d,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-89a965d4fa6a/auto28825,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::2,pair-07dbd58f90093c32b92d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-89a965d4fa6a/auto221,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::3,pair-07dbd58f90093c32b92d,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-89a965d4fa6a/auto4691,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::4,pair-07dbd58f90093c32b92d,,,,param_added,PARAM_ADDED,get,/synth-openapi-89a965d4fa6a/auto4691,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::5,pair-07dbd58f90093c32b92d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-89a965d4fa6a/auto39604,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::6,pair-07dbd58f90093c32b92d,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-89a965d4fa6a/auto39604,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::7,pair-07dbd58f90093c32b92d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-89a965d4fa6a/auto47439,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::8,pair-07dbd58f90093c32b92d,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-89a965d4fa6a/auto83007,2,0,0,0,0,0,0,0,0,
pair-07dbd58f90093c32b92d::ace::9,pair-07dbd58f90093c32b92d,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-89a965d4fa6a/auto221,2,0,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::0,pair-0829e6edbaa9f2638128,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-7fd390b1c1f5/items,2,0,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::1,pair-0829e6edbaa9f2638128,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-7fd390b1c1f5/auto19993,2,1,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::2,pair-0829e6edbaa9f2638128,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-7fd390b1c1f5/auto19993,2,1,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::3,pair-0829e6edbaa9f2638128,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-7fd390b1c1f5/auto4991,2,1,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::4,pair-0829e6edbaa9f2638128,,,,param_added,PARAM_ADDED,get,/synth-openapi-7fd390b1c1f5/auto4991,2,0,0,0,0,0,0,0,0,
pair-0829e6edbaa9f2638128::ace::5,pair-0829e6edbaa9f2638128,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-7fd390b1c1f5/auto4991,2,0,0,0,0,0,0,0,0,
pair-08331d364fccb1c8ea8b::ace::0,pair-08331d364fccb1c8ea8b,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-679124699b01/auto36161,2,1,0,0,0,0,0,0,0,
pair-08331d364fccb1c8ea8b::ace::1,pair-08331d364fccb1c8ea8b,,,,param_added,PARAM_ADDED,get,/synth-openapi-679124699b01/auto23859,2,0,0,0,0,0,0,0,0,
pair-08331d364fccb1c8ea8b::ace::2,pair-08331d364fccb1c8ea8b,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-679124699b01/auto23859,2,1,0,0,0,0,0,0,0,
pair-08331d364fccb1c8ea8b::ace::3,pair-08331d364fccb1c8ea8b,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-679124699b01/auto36161,2,1,0,0,0,0,0,0,0,
pair-08331d364fccb1c8ea8b::ace::4,pair-08331d364fccb1c8ea8b,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-679124699b01/auto44231,2,0,0,0,0,0,0,0,0,
pair-083590955078a617d698::ace::0,pair-083590955078a617d698,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-4d778a9741a2/items,2,0,0,0,0,0,0,0,0,
pair-083590955078a617d698::ace::1,pair-083590955078a617d698,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-4d778a9741a2/auto35426,2,0,0,0,0,0,0,0,0,
pair-083590955078a617d698::ace::2,pair-083590955078a617d698,,,,param_type_changed,PARAM_TYPE_CHANGED,get,/synth-openapi-4d778a9741a2/auto43586,2,0,0,0,0,0,0,0,0,
pair-083590955078a617d698::ace::3,pair-083590955078a617d698,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-4d778a9741a2/items,2,0,0,0,0,0,0,0,0,
pair-087fd3c25596688429eb::ace::0,pair-087fd3c25596688429eb,,,,endpoint_added,ENDPOINT_ADDED,get,/users/{id},2,0,0,0,0,0,11,0,0,/users/{id}
pair-0895ee3e790269ff06a7::ace::0,pair-0895ee3e790269ff06a7,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-d3c93e44030e/auto71640,2,1,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::1,pair-0895ee3e790269ff06a7,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-d3c93e44030e/auto71640,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::10,pair-0895ee3e790269ff06a7,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d3c93e44030e/auto91434,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::11,pair-0895ee3e790269ff06a7,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-d3c93e44030e/auto91434,2,1,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::2,pair-0895ee3e790269ff06a7,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d3c93e44030e/auto71640,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::3,pair-0895ee3e790269ff06a7,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d3c93e44030e/auto91434,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::4,pair-0895ee3e790269ff06a7,,,,param_added,PARAM_ADDED,get,/synth-openapi-d3c93e44030e/items,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::5,pair-0895ee3e790269ff06a7,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-d3c93e44030e/auto91434,2,1,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::6,pair-0895ee3e790269ff06a7,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-d3c93e44030e/auto91434,2,1,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::7,pair-0895ee3e790269ff06a7,,,,enum_narrowed,ENUM_NARROWED,get,/synth-openapi-d3c93e44030e/items,2,0,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::8,pair-0895ee3e790269ff06a7,,,,response_code_removed,RESPONSE_CODE_REMOVED,get,/synth-openapi-d3c93e44030e/items,2,1,0,0,0,0,0,0,0,
pair-0895ee3e790269ff06a7::ace::9,pair-0895ee3e790269ff06a7,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-d3c93e44030e/auto71640,2,0,0,0,0,0,0,0,0,
pair-090c9abdacf231869c1e::ace::0,pair-090c9abdacf231869c1e,,,,endpoint_added,ENDPOINT_ADDED,get,/synth-openapi-004c90e740b7/items,2,0,0,0,0,0,0,0,0,
pair-090c9abdacf231869c1e::ace::1,pair-090c9abdacf231869c1e,,,,param_removed,PARAM_REMOVED,get,/synth-openapi-004c90e740b7/auto53737,2,1,0,0,0,0,0,0,0,
pair-090c9abdacf231869c1e::ace::10,pair-090c9abdacf231869c1e,,,,param_required_added,PARAM_REQUIRED_ADDED,get,/synth-openapi-004c90e740b7/auto74448,2,0,0,0,0,0,0,0,0,
