pair_id,dataset,service_name,old_sha,new_sha,old_canonical,new_canonical,generated_at
pair-04ffd3059972e11a32b6,openapi,synth-openapi-6770983e4ccf,6b187651e1c331bdcb5f,5400b41823f0890da95d,openapi--synth-openapi-6770983e4ccf--04ffd305--v1.canonical.json,openapi--synth-openapi-6770983e4ccf--04ffd305--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0538b2a155da75e34e84,openapi,synth-openapi-e2439a9b9ffe,ec805eb8c6947278bc49,f4f0a0975ac1feee67fa,openapi--synth-openapi-e2439a9b9ffe--0538b2a1--v1.canonical.json,openapi--synth-openapi-e2439a9b9ffe--0538b2a1--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-053f7a5080a81fa89a73,openapi,synth-openapi-518d60eb6dd4,168b2f821b2f1d4ec709,a0ccb45521245764cc70,openapi--synth-openapi-518d60eb6dd4--053f7a50--v1.canonical.json,openapi--synth-openapi-518d60eb6dd4--053f7a50--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-056ec21176ea56df5f3c,openapi,synth-openapi-9ea7d121daee,217d06fdb23ccb3af88a,31bb5957f4f4f0893179,openapi--synth-openapi-9ea7d121daee--056ec211--v1.canonical.json,openapi--synth-openapi-9ea7d121daee--056ec211--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-05b23bab82bc8c793b03,openapi,synth-openapi-d5dcb5f299f3,945963482cecfb3946d6,5d5ada630a0a4c60a063,openapi--synth-openapi-d5dcb5f299f3--05b23bab--v1.canonical.json,openapi--synth-openapi-d5dcb5f299f3--05b23bab--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-06264deef129b14b4967,openrewrite,notifications-service,0110552a966c8de4b737,579e590020bca2526dff,openrewrite--notifications-service--06264dee--v1.canonical.json,openrewrite--notifications-service--06264dee--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-06550d9aea4baf7e61ab,openrewrite,billing-service,0110552a966c8de4b737,6559679c105e8b34ff8a,openrewrite--billing-service--06550d9a--v1.canonical.json,openrewrite--billing-service--06550d9a--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-06b434cd18162eb939fb,openapi,synth-openapi-ed6d568f6179,70aa080f80b8f89b396a,9f859794ce1a2a3c8617,openapi--synth-openapi-ed6d568f6179--06b434cd--v1.canonical.json,openapi--synth-openapi-ed6d568f6179--06b434cd--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-06ee6466b16f7de733a0,openapi,synth-openapi-3da951380db3,2b38a7f28fbacef09b13,34c32e6153d4cf0caa31,openapi--synth-openapi-3da951380db3--06ee6466--v1.canonical.json,openapi--synth-openapi-3da951380db3--06ee6466--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-071887a62f9ce3f3515b,openapi,synth-openapi-7b0713236368,9792b4bdf1e1a5f9dde2,6e8f06e4ee203fa52962,openapi--synth-openapi-7b0713236368--071887a6--v1.canonical.json,openapi--synth-openapi-7b0713236368--071887a6--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-07dbd58f90093c32b92d,openapi,synth-openapi-89a965d4fa6a,22fe76442c9813725d5d,8fc9ab20d6e198dd50fa,openapi--synth-openapi-89a965d4fa6a--07dbd58f--v1.canonical.json,openapi--synth-openapi-89a965d4fa6a--07dbd58f--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-0829e6edbaa9f2638128,openapi,synth-openapi-7fd390b1c1f5,0890f55975ffb99f50fd,8976fddabf355307cd2d,openapi--synth-openapi-7fd390b1c1f5--0829e6ed--v1.canonical.json,openapi--synth-openapi-7fd390b1c1f5--0829e6ed--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-08331d364fccb1c8ea8b,openapi,synth-openapi-679124699b01,fdb778f8d04d06c6f4cf,8ebf6a5bd8a6949738bb,openapi--synth-openapi-679124699b01--08331d36--v1.canonical.json,openapi--synth-openapi-679124699b01--08331d36--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-083590955078a617d698,openapi,synth-openapi-4d778a9741a2,33825102eb73db0c781e,7631ab43d66cfce7afca,openapi--synth-openapi-4d778a9741a2--08359095--v1.canonical.json,openapi--synth-openapi-4d778a9741a2--08359095--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-087fd3c25596688429eb,openrewrite,user-service,0110552a966c8de4b737,01c2b16aa716f2c70086,openrewrite--user-service--087fd3c2--v1.canonical.json,openrewrite--user-service--087fd3c2--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0895ee3e790269ff06a7,openapi,synth-openapi-d3c93e44030e,a9660bc6c6270c255e03,eff4f7bb6f279635e6a2,openapi--synth-openapi-d3c93e44030e--0895ee3e--v1.canonical.json,openapi--synth-openapi-d3c93e44030e--0895ee3e--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-090c9abdacf231869c1e,openapi,synth-openapi-004c90e740b7,14f435f01298cd99aeb0,d0dc65bece9730498124,openapi--synth-openapi-004c90e740b7--090c9abd--v1.canonical.json,openapi--synth-openapi-004c90e740b7--090c9abd--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-094e71f8d3bb883a7bc4,openapi,synth-openapi-94bc91501c93,3d41487ee537fcc5db40,3db2184a5b644c03191a,openapi--synth-openapi-94bc91501c93--094e71f8--v1.canonical.json,openapi--synth-openapi-94bc91501c93--094e71f8--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-095df8c7977bb95cde20,openapi,synth-openapi-4ef1d8906e4a,606d02d87882cf3df35a,d70709f56560ed111bde,openapi--synth-openapi-4ef1d8906e4a--095df8c7--v1.canonical.json,openapi--synth-openapi-4ef1d8906e4a--095df8c7--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-09945b14448d3a419f60,openapi,synth-openapi-17c43135cf3f,79d932ad87d79f22c7dc,15e832af5bd2a77b2345,openapi--synth-openapi-17c43135cf3f--09945b14--v1.canonical.json,openapi--synth-openapi-17c43135cf3f--09945b14--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-09d4e808ca5034880f0e,openrewrite,shipping-service,0110552a966c8de4b737,a6da55b4660058ddc85c,openrewrite--shipping-service--09d4e808--v1.canonical.json,openrewrite--shipping-service--09d4e808--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-09fdb4d10e38d7c87fdd,openrewrite,user-service,0110552a966c8de4b737,54a434c500d1d8c8d0e4,openrewrite--user-service--09fdb4d1--v1.canonical.json,openrewrite--user-service--09fdb4d1--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0a0017e2d1f83de7e7aa,openapi,synth-openapi-5fb08e87d5d3,f405c887420ada5471e6,82b98aac87a14e69c663,openapi--synth-openapi-5fb08e87d5d3--0a0017e2--v1.canonical.json,openapi--synth-openapi-5fb08e87d5d3--0a0017e2--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0a171820a6011b3ce12a,openrewrite,inventory-service,0110552a966c8de4b737,0753c4147340a3c06710,openrewrite--inventory-service--0a171820--v1.canonical.json,openrewrite--inventory-service--0a171820--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0a71bac7bb0e7d774716,openrewrite,user-service,0110552a966c8de4b737,8d22194f75e62d552fac,openrewrite--user-service--0a71bac7--v1.canonical.json,openrewrite--user-service--0a71bac7--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-0b0a9a87f35591daf3c3,openapi,synth-openapi-e2408c57ab4d,e1afe0577a74e916dad1,68c021e78c238b747236,openapi--synth-openapi-e2408c57ab4d--0b0a9a87--v1.canonical.json,openapi--synth-openapi-e2408c57ab4d--0b0a9a87--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-0b5e33ab23c6f7698b82,openrewrite,auth-service,0110552a966c8de4b737,945fdfef55ad4235955b,openrewrite--auth-service--0b5e33ab--v1.canonical.json,openrewrite--auth-service--0b5e33ab--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-0baa9ba4724f55179ff0,openapi,synth-openapi-caa99a7a64ed,4ccb6c3a867f3031f90f,f6cc648957e8d9f74024,openapi--synth-openapi-caa99a7a64ed--0baa9ba4--v1.canonical.json,openapi--synth-openapi-caa99a7a64ed--0baa9ba4--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0bb936e1dc539bd3a15f,openapi,synth-openapi-63a260ddf890,3554570ed59f7f337d50,0f8b0810871dc2d3f7cb,openapi--synth-openapi-63a260ddf890--0bb936e1--v1.canonical.json,openapi--synth-openapi-63a260ddf890--0bb936e1--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-0c1c169b987a2c407b49,openrewrite,payment-service,0110552a966c8de4b737,a670bde5af5f3800618c,openrewrite--payment-service--0c1c169b--v1.canonical.json,openrewrite--payment-service--0c1c169b--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0c211ef0418b573a53fd,openapi,synth-openapi-ca540e470100,c15aaae7e82a1d301eac,45112beb4972297791ef,openapi--synth-openapi-ca540e470100--0c211ef0--v1.canonical.json,openapi--synth-openapi-ca540e470100--0c211ef0--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-0ce0d68f6e0706758ed0,openrewrite,payment-service,0110552a966c8de4b737,ee3c0abb97caa7d2bf33,openrewrite--payment-service--0ce0d68f--v1.canonical.json,openrewrite--payment-service--0ce0d68f--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-0cf9ab809879f4e9f684,openapi,synth-openapi-4988b57e7276,1a78d4bba6519615d286,11ad218c31510a9dc703,openapi--synth-openapi-4988b57e7276--0cf9ab80--v1.canonical.json,openapi--synth-openapi-4988b57e7276--0cf9ab80--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-0db418a1ee115da7fd44,openrewrite,auth-service,0110552a966c8de4b737,08618ee852129393b68c,openrewrite--auth-service--0db418a1--v1.canonical.json,openrewrite--auth-service--0db418a1--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0e0cf178e8ffb27c4d4d,openrewrite,shipping-service,0110552a966c8de4b737,8495267d8358a9f13fd7,openrewrite--shipping-service--0e0cf178--v1.canonical.json,openrewrite--shipping-service--0e0cf178--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-0e42805204ccd3dc7104,openrewrite,auth-service,0110552a966c8de4b737,21f25e459146fa3b10ff,openrewrite--auth-service--0e428052--v1.canonical.json,openrewrite--auth-service--0e428052--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-0eaa272ad548c3fffbfb,openapi,synth-openapi-a88784fa7f64,f25c5ee9f9ac5151c2aa,e13e27791d7e48bafb97,openapi--synth-openapi-a88784fa7f64--0eaa272a--v1.canonical.json,openapi--synth-openapi-a88784fa7f64--0eaa272a--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0ec4d361655c841f7cb7,openapi,synth-openapi-da13cf53be5f,f01bdc1a3f7fa834a488,3482a886c1790037c15e,openapi--synth-openapi-da13cf53be5f--0ec4d361--v1.canonical.json,openapi--synth-openapi-da13cf53be5f--0ec4d361--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0ef28f622671ab51dad8,openapi,synth-openapi-8b9025c004f3,19d17f1a7a710f29f339,068ff25ca0e3b76ce31f,openapi--synth-openapi-8b9025c004f3--0ef28f62--v1.canonical.json,openapi--synth-openapi-8b9025c004f3--0ef28f62--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0f9cf46555a3b2b2c282,openapi,synth-openapi-908a16b07612,c26215cf3bb92e3626fd,fce297d274ed328908c1,openapi--synth-openapi-908a16b07612--0f9cf465--v1.canonical.json,openapi--synth-openapi-908a16b07612--0f9cf465--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-0fa17a30eeff095bfe83,openapi,synth-openapi-73279acf0772,5215f8f1221c6e4bb1ee,367a8d7111be44669ef5,openapi--synth-openapi-73279acf0772--0fa17a30--v1.canonical.json,openapi--synth-openapi-73279acf0772--0fa17a30--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1058158742583dca1a9e,openapi,synth-openapi-3ae4c9a63f99,7d4c024357b5f6849f72,67b90ec472931e025421,openapi--synth-openapi-3ae4c9a63f99--10581587--v1.canonical.json,openapi--synth-openapi-3ae4c9a63f99--10581587--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-10b74ff396816afca6a2,openapi,synth-openapi-5609d8b72690,af798f9d8e5bbcdf5bed,8e2b304dd385a06bf120,openapi--synth-openapi-5609d8b72690--10b74ff3--v1.canonical.json,openapi--synth-openapi-5609d8b72690--10b74ff3--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-11f2c22799593a7aeeb0,petclinic,order-service,30ad1771e97a5a01c720,39f3861e0ad87afe868a,petclinic--order-service--11f2c227--v1.canonical.json,petclinic--order-service--11f2c227--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-12488264b3912eb207e6,openrewrite,catalog-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--catalog-service--12488264--v1.canonical.json,openrewrite--catalog-service--12488264--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-13b3cca575367e37baef,openrewrite,search-service,0110552a966c8de4b737,5f3a89ea20d8841b39a6,openrewrite--search-service--13b3cca5--v1.canonical.json,openrewrite--search-service--13b3cca5--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-13d840edf5d6ba0abe77,openapi,synth-openapi-4ba7e4bada5c,a2d5768f3877e814024a,ba85db3cf1ac81a27daf,openapi--synth-openapi-4ba7e4bada5c--13d840ed--v1.canonical.json,openapi--synth-openapi-4ba7e4bada5c--13d840ed--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-142297dc833f315129e6,openrewrite,transaction-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--transaction-service--142297dc--v1.canonical.json,openrewrite--transaction-service--142297dc--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-1430688ce343266ad0a2,openapi,synth-openapi-c0f46eb1d70a,3aa2e7c7390ddedbfdc2,9603f38fa5870300b703,openapi--synth-openapi-c0f46eb1d70a--1430688c--v1.canonical.json,openapi--synth-openapi-c0f46eb1d70a--1430688c--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-148f3f070483d689a09a,openapi,synth-openapi-2443ab026735,310ade112474edc0426e,63a1113e063bc1ad3801,openapi--synth-openapi-2443ab026735--148f3f07--v1.canonical.json,openapi--synth-openapi-2443ab026735--148f3f07--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-14cba400b614bb31846e,openrewrite,search-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--search-service--14cba400--v1.canonical.json,openrewrite--search-service--14cba400--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-15143242d90fd0fd5913,petclinic,inventory-service,30ad1771e97a5a01c720,39f3861e0ad87afe868a,petclinic--inventory-service--15143242--v1.canonical.json,petclinic--inventory-service--15143242--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-155eb1683c00cedce45c,openapi,synth-openapi-c7b51792e2d4,8df2915e0db4abd2226b,38d62795009c803a6196,openapi--synth-openapi-c7b51792e2d4--155eb168--v1.canonical.json,openapi--synth-openapi-c7b51792e2d4--155eb168--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-15799700658704016a6a,openrewrite,billing-service,0110552a966c8de4b737,8fd29a6b71d720f1b005,openrewrite--billing-service--15799700--v1.canonical.json,openrewrite--billing-service--15799700--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1593a2a2f6020423a743,openapi,synth-openapi-d61d41324dc5,ec5732a4789be69228d2,c4306242c1ba4647e98b,openapi--synth-openapi-d61d41324dc5--1593a2a2--v1.canonical.json,openapi--synth-openapi-d61d41324dc5--1593a2a2--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-15b434d5c42a46c46370,openapi,synth-openapi-347ff8a4b88e,db8b6b98a03d4a60db38,556af88b07be58a93723,openapi--synth-openapi-347ff8a4b88e--15b434d5--v1.canonical.json,openapi--synth-openapi-347ff8a4b88e--15b434d5--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-15ec332ba7f955d291cd,openrewrite,order-service,0110552a966c8de4b737,2af9f469bb717e9600ef,openrewrite--order-service--15ec332b--v1.canonical.json,openrewrite--order-service--15ec332b--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-164b7aa04a66dc33c20a,openapi,synth-openapi-d774f0620775,6987c923dae0606ba90a,0ad453902881ed7cb095,openapi--synth-openapi-d774f0620775--164b7aa0--v1.canonical.json,openapi--synth-openapi-d774f0620775--164b7aa0--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-16b2c2ceedb9700c29ba,petclinic,petclinic-order-service,6d4ab5cd24f74056fe9c,9bb4fea8941659231dc0,petclinic--petclinic-order-service--16b2c2ce--v1.canonical.json,petclinic--petclinic-order-service--16b2c2ce--v2.canonical.json,2025-11-30T13:07:17+00:00
pair-175c3898f06d3748605a,openapi,synth-openapi-006e81831593,a01f20086ab3316a0e25,281d52931621cdcb75e8,openapi--synth-openapi-006e81831593--175c3898--v1.canonical.json,openapi--synth-openapi-006e81831593--175c3898--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-17b34d636341a48c270b,openapi,synth-openapi-f2f975116b1b,4437cd76b5fe072921a5,8aba8bc3b975106539ab,openapi--synth-openapi-f2f975116b1b--17b34d63--v1.canonical.json,openapi--synth-openapi-f2f975116b1b--17b34d63--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-18d73b341b2042143d9d,openapi,synth-openapi-6bdb129a7290,2b5693740840c5a58193,8ed050289e8d10de439c,openapi--synth-openapi-6bdb129a7290--18d73b34--v1.canonical.json,openapi--synth-openapi-6bdb129a7290--18d73b34--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-19273c0ea26b9bec6662,openapi,synth-openapi-7c9411d4d690,1b44cd627901f3714d0c,144ee44575fd14d489dd,openapi--synth-openapi-7c9411d4d690--19273c0e--v1.canonical.json,openapi--synth-openapi-7c9411d4d690--19273c0e--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1943869238d4b7b47d32,petclinic,petclinic-shipping-service,5b5589b344fca6280e0d,dbc18bcf380af640a7ef,petclinic--petclinic-shipping-service--19438692--v1.canonical.json,petclinic--petclinic-shipping-service--19438692--v2.canonical.json,2025-11-30T13:07:17+00:00
pair-196e57463457dd8328b2,petclinic,petclinic-shipping-service,5b5589b344fca6280e0d,5bbddf38ce60a8d4e66f,petclinic--petclinic-shipping-service--196e5746--v1.canonical.json,petclinic--petclinic-shipping-service--196e5746--v2.canonical.json,2025-11-30T13:07:17+00:00
pair-197f5877775c5a8e2d04,openrewrite,inventory-service,0110552a966c8de4b737,3abddb769c298b47e29c,openrewrite--inventory-service--197f5877--v1.canonical.json,openrewrite--inventory-service--197f5877--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-19b079478ce7c1be6680,openapi,synth-openapi-05428dff9566,2284ad66257e48fd0d65,3697cd04d1123f2669c4,openapi--synth-openapi-05428dff9566--19b07947--v1.canonical.json,openapi--synth-openapi-05428dff9566--19b07947--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-19e570c5915e18ec0898,openapi,synth-openapi-0925e73131c4,89fa2c480058964df2ab,917e02d16534744dc8b2,openapi--synth-openapi-0925e73131c4--19e570c5--v1.canonical.json,openapi--synth-openapi-0925e73131c4--19e570c5--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1aeae006149f4b65e938,openapi,synth-openapi-d8a9fcb92e3c,1358db4c10e91b0b7c90,c290a4db1d35c2b124ea,openapi--synth-openapi-d8a9fcb92e3c--1aeae006--v1.canonical.json,openapi--synth-openapi-d8a9fcb92e3c--1aeae006--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1af3854e9791cb1cb4fb,openrewrite,notifications-service,0110552a966c8de4b737,62fb4becd98fac7c15b0,openrewrite--notifications-service--1af3854e--v1.canonical.json,openrewrite--notifications-service--1af3854e--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1b79b842f9bc4349f533,openapi,synth-openapi-702a0a9028ef,ba2f88c091f9d8386e7e,d399829b4d65eb03ad15,openapi--synth-openapi-702a0a9028ef--1b79b842--v1.canonical.json,openapi--synth-openapi-702a0a9028ef--1b79b842--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1b7d1e66f017298abfc2,openapi,synth-openapi-9be762e3017e,38c8979a22ae2fdc2889,d608940e88c8c3c31046,openapi--synth-openapi-9be762e3017e--1b7d1e66--v1.canonical.json,openapi--synth-openapi-9be762e3017e--1b7d1e66--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1bc1a065eb65730a2ca5,openapi,synth-openapi-a498488e7d9f,ec767dcb124eea29b761,ce0c7f786a015d21fb8a,openapi--synth-openapi-a498488e7d9f--1bc1a065--v1.canonical.json,openapi--synth-openapi-a498488e7d9f--1bc1a065--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1c1624df77007faaf6a9,openapi,synth-openapi-9a75bb6973ed,833c8706e335e61aa3c4,e6c9fe824b855a87c25e,openapi--synth-openapi-9a75bb6973ed--1c1624df--v1.canonical.json,openapi--synth-openapi-9a75bb6973ed--1c1624df--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1c40154d5750b131c3c0,openrewrite,user-service,0110552a966c8de4b737,af52d3512c57dff6b376,openrewrite--user-service--1c40154d--v1.canonical.json,openrewrite--user-service--1c40154d--v2.canonical.json,2025-11-30T13:07:45+00:00
pair-1c54a7c5cebf559991db,openrewrite,inventory-service,0110552a966c8de4b737,aff5ddbfd761da9bdbd4,openrewrite--inventory-service--1c54a7c5--v1.canonical.json,openrewrite--inventory-service--1c54a7c5--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1ca64b3335a12d0c0fe4,openapi,synth-openapi-6325e1308199,c623975f1d92f8f692c8,f72440391efede36b167,openapi--synth-openapi-6325e1308199--1ca64b33--v1.canonical.json,openapi--synth-openapi-6325e1308199--1ca64b33--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1cbe8c4f7f2101d89f66,openapi,synth-openapi-039815124414,1bc2fcbb760d4aa2802a,7aac6d4c1d172341a5a9,openapi--synth-openapi-039815124414--1cbe8c4f--v1.canonical.json,openapi--synth-openapi-039815124414--1cbe8c4f--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1cf8bf53d4fedbcfa35b,openapi,synth-openapi-57cef848184a,7e6b79c4b3b1237f29cc,6fc93bf2d824b88ff6d8,openapi--synth-openapi-57cef848184a--1cf8bf53--v1.canonical.json,openapi--synth-openapi-57cef848184a--1cf8bf53--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1d03341f9984c859b0dc,openrewrite,user-service,0110552a966c8de4b737,29ddead4e9eae90965d7,openrewrite--user-service--1d03341f--v1.canonical.json,openrewrite--user-service--1d03341f--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1d11a13a8283c12a4eaf,openapi,synth-openapi-0b2f81628f4c,0df25caee0f61140efe8,8953cc02dbeda9dff98d,openapi--synth-openapi-0b2f81628f4c--1d11a13a--v1.canonical.json,openapi--synth-openapi-0b2f81628f4c--1d11a13a--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1d5e6992337c08539136,openapi,synth-openapi-8ae973ddb2ea,71872bb1534771ade371,50c252a8212a4748f5d6,openapi--synth-openapi-8ae973ddb2ea--1d5e6992--v1.canonical.json,openapi--synth-openapi-8ae973ddb2ea--1d5e6992--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1dbfe623366eaeb30426,openrewrite,catalog-service,0110552a966c8de4b737,f4a4dcc834b47b61e337,openrewrite--catalog-service--1dbfe623--v1.canonical.json,openrewrite--catalog-service--1dbfe623--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1de408eefa29ad132228,openapi,synth-openapi-fe28c71039d3,2749eaacb85a86f70cf2,5fb53f488aceced24726,openapi--synth-openapi-fe28c71039d3--1de408ee--v1.canonical.json,openapi--synth-openapi-fe28c71039d3--1de408ee--v2.canonical.json,2025-11-30T12:27:03+00:00
pair-1de81e6b3d725a227aef,openapi,synth-openapi-62acb5dbafda,0518057bf3c17581c71c,bcf57127f403b24a072b,openapi--synth-openapi-62acb5dbafda--1de81e6b--v1.canonical.json,openapi--synth-openapi-62acb5dbafda--1de81e6b--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1deedacfa7dabae36912,openapi,synth-openapi-451ac49adb3d,f6f58b179fef86758873,b37d10745a69b8d496e4,openapi--synth-openapi-451ac49adb3d--1deedacf--v1.canonical.json,openapi--synth-openapi-451ac49adb3d--1deedacf--v2.canonical.json,2025-11-30T12:27:04+00:00
pair-1e913d357d665add7697,openrewrite,notifications-service,0110552a966c8de4b737,ed5cd51f0d3f68a36227,openrewrite--notifications-service--1e913d35--v1.canonical.json,openrewrite--notifications-service--1e913d35--v2.canonical.json,2025-11-30T13:07:44+00:00
pair-1ffed8ae06c083c1b503,openapi,synth-openapi-fd402c1ab29d,9244769895e48e8919f6,91c00482ffcf5c59ffcd,openapi--synth-openapi-fd402c1ab29d--1ffed8ae--v1.canonical.json,openapi--synth-openapi-fd402c1ab29d--1ffed8ae--v2.canonical.json,2025-11-30T12:27:03+00:00
