pair_id,dataset,service_name,old_sha,new_sha,old_canonical,new_canonical,generated_at
pair-04c404a5f7df56bc9cf5,openapi,synth-openapi-1454b62bdd4f,79bbd600170383470716,255eb8664faa0a59519d,openapi--synth-openapi-1454b62bdd4f--04c404a5--v1.canonical.json,openapi--synth-openapi-1454b62bdd4f--04c404a5--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-055484828a00b062c383,openrewrite,auth-service,0110552a966c8de4b737,e53bc6afa068a76ab513,openrewrite--auth-service--05548482--v1.canonical.json,openrewrite--auth-service--05548482--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-057ce9c2c22d8fb52b75,openapi,synth-openapi-a26f4e54d45d,810e653b4f93da81b71c,c6c35751185c2021e08c,openapi--synth-openapi-a26f4e54d45d--057ce9c2--v1.canonical.json,openapi--synth-openapi-a26f4e54d45d--057ce9c2--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-05b221220776dbbf6983,openapi,synth-openapi-2767700c0862,8253e6d946d929754da9,bc7c4b54f1d3ce6e0e07,openapi--synth-openapi-2767700c0862--05b22122--v1.canonical.json,openapi--synth-openapi-2767700c0862--05b22122--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-05d8817eb1fffbcade6b,openapi,synth-openapi-e00adc3475f4,ff11a9cd36bd9e0d232f,71c1ccc5522e95c00abc,openapi--synth-openapi-e00adc3475f4--05d8817e--v1.canonical.json,openapi--synth-openapi-e00adc3475f4--05d8817e--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-05e4f4d417d2b18a2394,openrewrite,inventory-service,0110552a966c8de4b737,3432294ed89e3bf460b6,openrewrite--inventory-service--05e4f4d4--v1.canonical.json,openrewrite--inventory-service--05e4f4d4--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-05eec490b96b2849c8a1,openrewrite,payment-service,0110552a966c8de4b737,2fd425d9864b80a6743d,openrewrite--payment-service--05eec490--v1.canonical.json,openrewrite--payment-service--05eec490--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-06206af7b3f14b8415fb,openapi,synth-openapi-19546737c7db,d38f238aeca15bb66933,df353a79d901fb149d2c,openapi--synth-openapi-19546737c7db--06206af7--v1.canonical.json,openapi--synth-openapi-19546737c7db--06206af7--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-065bafe3a68f01fd0fb4,openrewrite,catalog-service,0110552a966c8de4b737,28ea0c0c5f43ca2ef9dd,openrewrite--catalog-service--065bafe3--v1.canonical.json,openrewrite--catalog-service--065bafe3--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-06f3d3a4b67a1d354577,openapi,synth-openapi-3d2db9ee6dd0,66fc98bc5b9e13703c95,f5d2e406a435ee59d85c,openapi--synth-openapi-3d2db9ee6dd0--06f3d3a4--v1.canonical.json,openapi--synth-openapi-3d2db9ee6dd0--06f3d3a4--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-0728f643d55d2db686c4,openapi,synth-openapi-78677ffcaf06,d7d84b8c3569aca9e02c,97d43196d502213db588,openapi--synth-openapi-78677ffcaf06--0728f643--v1.canonical.json,openapi--synth-openapi-78677ffcaf06--0728f643--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-07afa0903fc55ef287a6,openapi,synth-openapi-127105f89dff,ada37eb3cd527d60bcb9,21048782f2e8e2a6c834,openapi--synth-openapi-127105f89dff--07afa090--v1.canonical.json,openapi--synth-openapi-127105f89dff--07afa090--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-08abd73c82d8ca800cee,petclinic,petclinic-order-service,6d4ab5cd24f74056fe9c,681d6c11eca3e1a5a7f8,petclinic--petclinic-order-service--08abd73c--v1.canonical.json,petclinic--petclinic-order-service--08abd73c--v2.canonical.json,2025-11-30T13:46:45+00:00
pair-0924c796e49ff241bbe5,openapi,synth-openapi-44d04bb12031,ca6a77183622c7d808ae,63eab1ad3db1ae25616d,openapi--synth-openapi-44d04bb12031--0924c796--v1.canonical.json,openapi--synth-openapi-44d04bb12031--0924c796--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-09fdb4d10e38d7c87fdd,openrewrite,user-service,0110552a966c8de4b737,54a434c500d1d8c8d0e4,openrewrite--user-service--09fdb4d1--v1.canonical.json,openrewrite--user-service--09fdb4d1--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0a171820a6011b3ce12a,openrewrite,inventory-service,0110552a966c8de4b737,0753c4147340a3c06710,openrewrite--inventory-service--0a171820--v1.canonical.json,openrewrite--inventory-service--0a171820--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0a71bac7bb0e7d774716,openrewrite,user-service,0110552a966c8de4b737,8d22194f75e62d552fac,openrewrite--user-service--0a71bac7--v1.canonical.json,openrewrite--user-service--0a71bac7--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-0ae59f15ebfd44b95aee,openrewrite,auth-service,0110552a966c8de4b737,4d8ef4a448324f455a7d,openrewrite--auth-service--0ae59f15--v1.canonical.json,openrewrite--auth-service--0ae59f15--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0afb27d8e1e348be1e0a,openrewrite,catalog-service,0110552a966c8de4b737,f1e7f76b7ba842046475,openrewrite--catalog-service--0afb27d8--v1.canonical.json,openrewrite--catalog-service--0afb27d8--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0b5bad47b749b0d2379b,openapi,synth-openapi-7f5824bde496,2ab3155c686aa48aaf83,e338f1d210ce66cadf73,openapi--synth-openapi-7f5824bde496--0b5bad47--v1.canonical.json,openapi--synth-openapi-7f5824bde496--0b5bad47--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0bd1af32e5b90a63f2bb,openrewrite,payment-service,0110552a966c8de4b737,98b93a54e6cb56b24703,openrewrite--payment-service--0bd1af32--v1.canonical.json,openrewrite--payment-service--0bd1af32--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-0c0448d0270264628c97,openrewrite,search-service,0110552a966c8de4b737,5de21185805bb7ff6eee,openrewrite--search-service--0c0448d0--v1.canonical.json,openrewrite--search-service--0c0448d0--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-0c84058efe6d0981612b,openrewrite,payment-service,0110552a966c8de4b737,5f06ed748a1e1f10761f,openrewrite--payment-service--0c84058e--v1.canonical.json,openrewrite--payment-service--0c84058e--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0c8ed7b80784e0fe69cf,openapi,synth-openapi-15fbf963c3af,2432806ffc6e01371afb,e24c5bd1e5377d4895ab,openapi--synth-openapi-15fbf963c3af--0c8ed7b8--v1.canonical.json,openapi--synth-openapi-15fbf963c3af--0c8ed7b8--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0ca53428937a6da1a2dc,openapi,synth-openapi-a7657d8b2922,c2df337eb4ab795c1572,de30e62e4e28aa582c9c,openapi--synth-openapi-a7657d8b2922--0ca53428--v1.canonical.json,openapi--synth-openapi-a7657d8b2922--0ca53428--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0cad09308d3ae516f14e,openapi,synth-openapi-6abc0d8d76a0,96160878377301bf4f2c,fdaf9380353cf306df56,openapi--synth-openapi-6abc0d8d76a0--0cad0930--v1.canonical.json,openapi--synth-openapi-6abc0d8d76a0--0cad0930--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0cb8df03daa78043ab29,openapi,synth-openapi-0a7b935f6f09,dffbe9783b4ecd57d977,9522fcb0ecbd3db295f4,openapi--synth-openapi-0a7b935f6f09--0cb8df03--v1.canonical.json,openapi--synth-openapi-0a7b935f6f09--0cb8df03--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0d253603a99dc9ed2b4e,openapi,synth-openapi-58afef8b832b,26c8e15cd9e9addfc2fa,8846833cbcbf9c547c7d,openapi--synth-openapi-58afef8b832b--0d253603--v1.canonical.json,openapi--synth-openapi-58afef8b832b--0d253603--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-0d2ea8da31527f5489b4,openrewrite,user-service,0110552a966c8de4b737,43ea1f11e4fe995e95f2,openrewrite--user-service--0d2ea8da--v1.canonical.json,openrewrite--user-service--0d2ea8da--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-0d36bd432847a33e5b0c,openapi,synth-openapi-89258a036727,eff010665806de94a970,97d79c28101e975dbc30,openapi--synth-openapi-89258a036727--0d36bd43--v1.canonical.json,openapi--synth-openapi-89258a036727--0d36bd43--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0d706c4635c8d640c099,openapi,synth-openapi-b426a3dbb725,1e58a0f6c585eba0be59,abd131e20701831b9bbe,openapi--synth-openapi-b426a3dbb725--0d706c46--v1.canonical.json,openapi--synth-openapi-b426a3dbb725--0d706c46--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-0de855c91ed10e9a8454,openapi,synth-openapi-025022466b14,d31c69927f3620d737dd,81b88c29a342d1dd5a91,openapi--synth-openapi-025022466b14--0de855c9--v1.canonical.json,openapi--synth-openapi-025022466b14--0de855c9--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0dfa3c31e4a8c2f32f6f,openapi,synth-openapi-66253b01b3b8,878848945ae9948d3c38,5ba2b3f3fc7277da0312,openapi--synth-openapi-66253b01b3b8--0dfa3c31--v1.canonical.json,openapi--synth-openapi-66253b01b3b8--0dfa3c31--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-0e9d70b31b3577f6e0e3,openrewrite,inventory-service,0110552a966c8de4b737,9bafe864e6957032c068,openrewrite--inventory-service--0e9d70b3--v1.canonical.json,openrewrite--inventory-service--0e9d70b3--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0f43d57c66cd79e21e96,openrewrite,search-service,0110552a966c8de4b737,58a0504626bb733ad72d,openrewrite--search-service--0f43d57c--v1.canonical.json,openrewrite--search-service--0f43d57c--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-0f59ce7acff375004141,openrewrite,billing-service,0110552a966c8de4b737,68f22df12767e5ee264e,openrewrite--billing-service--0f59ce7a--v1.canonical.json,openrewrite--billing-service--0f59ce7a--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-0f80c46d98d3f7aa0d64,openapi,synth-openapi-6ae9f7f4cadd,a525e576fcc305bb0efe,c70e16e029c377187ccd,openapi--synth-openapi-6ae9f7f4cadd--0f80c46d--v1.canonical.json,openapi--synth-openapi-6ae9f7f4cadd--0f80c46d--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-1038d30055cb2ba27d01,openapi,synth-openapi-baa9097addc2,376192bd0ff26c3a6365,74eb134a63daf8e7eed2,openapi--synth-openapi-baa9097addc2--1038d300--v1.canonical.json,openapi--synth-openapi-baa9097addc2--1038d300--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-1052659daf2f8f48d602,openrewrite,catalog-service,0110552a966c8de4b737,c327995115a28d3b0062,openrewrite--catalog-service--1052659d--v1.canonical.json,openrewrite--catalog-service--1052659d--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-106cd82fcda0452dc66a,openapi,synth-openapi-10f3ecb6ddf7,a43badb43c990afb37d0,e2993766587ea8c3a1e0,openapi--synth-openapi-10f3ecb6ddf7--106cd82f--v1.canonical.json,openapi--synth-openapi-10f3ecb6ddf7--106cd82f--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-109e686e8736b8f4fd9b,openrewrite,auth-service,0110552a966c8de4b737,c653d4612e3f9beb42ef,openrewrite--auth-service--109e686e--v1.canonical.json,openrewrite--auth-service--109e686e--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-11a223dd19e52f4b33dc,openapi,synth-openapi-24e2459d83c7,296a6528a22a960891ed,f815446c09bb572968bb,openapi--synth-openapi-24e2459d83c7--11a223dd--v1.canonical.json,openapi--synth-openapi-24e2459d83c7--11a223dd--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-11e5da190f04351ebfc3,openapi,synth-openapi-b6331b763b3b,5f811155749741dfa2cc,0cba9a41dd8b3766945e,openapi--synth-openapi-b6331b763b3b--11e5da19--v1.canonical.json,openapi--synth-openapi-b6331b763b3b--11e5da19--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-11f2c22799593a7aeeb0,petclinic,order-service,30ad1771e97a5a01c720,39f3861e0ad87afe868a,petclinic--order-service--11f2c227--v1.canonical.json,petclinic--order-service--11f2c227--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-12488264b3912eb207e6,openrewrite,catalog-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--catalog-service--12488264--v1.canonical.json,openrewrite--catalog-service--12488264--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-13c597c2ef1c3aa733c2,openapi,synth-openapi-835b7259f117,9b82987212290080b3e9,9510f76cf634d0546e41,openapi--synth-openapi-835b7259f117--13c597c2--v1.canonical.json,openapi--synth-openapi-835b7259f117--13c597c2--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-13c720245c287f3495bc,openrewrite,inventory-service,0110552a966c8de4b737,7c59066d9a67d007867b,openrewrite--inventory-service--13c72024--v1.canonical.json,openrewrite--inventory-service--13c72024--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-13f98676916189fb1841,openapi,synth-openapi-2bd857fa0cb8,e68aba89c3d0cff9b7bb,e38ab9603c1b05822243,openapi--synth-openapi-2bd857fa0cb8--13f98676--v1.canonical.json,openapi--synth-openapi-2bd857fa0cb8--13f98676--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-13fa172d8049e1892990,openapi,synth-openapi-f9874be9dcf6,9b5d3a92fe7f10a58a2b,112da81be515fa4bbdb4,openapi--synth-openapi-f9874be9dcf6--13fa172d--v1.canonical.json,openapi--synth-openapi-f9874be9dcf6--13fa172d--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-142297dc833f315129e6,openrewrite,transaction-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--transaction-service--142297dc--v1.canonical.json,openrewrite--transaction-service--142297dc--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-144aa99b05ee3621bdf1,openrewrite,notifications-service,0110552a966c8de4b737,bc335eab86fb8c6c8ff0,openrewrite--notifications-service--144aa99b--v1.canonical.json,openrewrite--notifications-service--144aa99b--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-1478cae8291972fa0636,openrewrite,shipping-service,0110552a966c8de4b737,e5c7d74e7caff0888efb,openrewrite--shipping-service--1478cae8--v1.canonical.json,openrewrite--shipping-service--1478cae8--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-14996de8b9993ea8e7a5,openapi,synth-openapi-1769638f8d4b,b988a1daf79d8b2bb8fd,d0e07353b3bdcd330c9d,openapi--synth-openapi-1769638f8d4b--14996de8--v1.canonical.json,openapi--synth-openapi-1769638f8d4b--14996de8--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-14cba400b614bb31846e,openrewrite,search-service,0110552a966c8de4b737,0110552a966c8de4b737,openrewrite--search-service--14cba400--v1.canonical.json,openrewrite--search-service--14cba400--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-14f60024d7170af4dfe9,openapi,synth-openapi-147a879241f5,3d1160aa91aa8e36a44f,8d32ecb1a8fb7aa5b767,openapi--synth-openapi-147a879241f5--14f60024--v1.canonical.json,openapi--synth-openapi-147a879241f5--14f60024--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-15143242d90fd0fd5913,petclinic,inventory-service,30ad1771e97a5a01c720,39f3861e0ad87afe868a,petclinic--inventory-service--15143242--v1.canonical.json,petclinic--inventory-service--15143242--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-151be934bf1c7aeef692,openrewrite,payment-service,0110552a966c8de4b737,8731d4866654d5414fdd,openrewrite--payment-service--151be934--v1.canonical.json,openrewrite--payment-service--151be934--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-151f379805f691a244c1,openapi,synth-openapi-a8ba1491335c,06fd04bb83f802cb2aa3,116370ce885db32ceecd,openapi--synth-openapi-a8ba1491335c--151f3798--v1.canonical.json,openapi--synth-openapi-a8ba1491335c--151f3798--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-152b7e56d4258d717964,openapi,synth-openapi-862cb46bff10,ac4a89dbad52abd22e3e,779f28457f145f91392a,openapi--synth-openapi-862cb46bff10--152b7e56--v1.canonical.json,openapi--synth-openapi-862cb46bff10--152b7e56--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-158a6ef9045011c455c6,openrewrite,payment-service,0110552a966c8de4b737,c41921bbc77b24b38f79,openrewrite--payment-service--158a6ef9--v1.canonical.json,openrewrite--payment-service--158a6ef9--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-1590cc98d97b46ea9f6b,openapi,synth-openapi-c4b44260392e,fb5d12c5358ab7bedaeb,16503de4b3b3357866b5,openapi--synth-openapi-c4b44260392e--1590cc98--v1.canonical.json,openapi--synth-openapi-c4b44260392e--1590cc98--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-16179d7f9fa14b85710c,openrewrite,order-service,0110552a966c8de4b737,027a457568df78038196,openrewrite--order-service--16179d7f--v1.canonical.json,openrewrite--order-service--16179d7f--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-1662b740edc900cfb7d2,openrewrite,search-service,0110552a966c8de4b737,6d0404ac617158b878ec,openrewrite--search-service--1662b740--v1.canonical.json,openrewrite--search-service--1662b740--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-16b2c2ceedb9700c29ba,petclinic,petclinic-order-service,6d4ab5cd24f74056fe9c,9bb4fea8941659231dc0,petclinic--petclinic-order-service--16b2c2ce--v1.canonical.json,petclinic--petclinic-order-service--16b2c2ce--v2.canonical.json,2025-11-30T13:46:44+00:00
pair-16e3514acdea3291e4fc,openrewrite,user-service,0110552a966c8de4b737,270297b6fa6d29fd0a79,openrewrite--user-service--16e3514a--v1.canonical.json,openrewrite--user-service--16e3514a--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-1765d26a696c581d425f,openapi,synth-openapi-80258b3feb18,092c6ce2c97e3fef558e,e0a3127130bcba00c78c,openapi--synth-openapi-80258b3feb18--1765d26a--v1.canonical.json,openapi--synth-openapi-80258b3feb18--1765d26a--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-18000f2d26cf5c4f93d8,openapi,synth-openapi-720674cef9f1,533dd33bfc167b66c048,1f1a39ad16c875847f18,openapi--synth-openapi-720674cef9f1--18000f2d--v1.canonical.json,openapi--synth-openapi-720674cef9f1--18000f2d--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-18699757f43cb0313460,openapi,synth-openapi-cb65ff211860,72bc8644050275a52fa5,9ced0c004d85ad3709e4,openapi--synth-openapi-cb65ff211860--18699757--v1.canonical.json,openapi--synth-openapi-cb65ff211860--18699757--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-189bcd9d69e3eb881aa3,openrewrite,user-service,0110552a966c8de4b737,2dc4c3f0eba44f60817d,openrewrite--user-service--189bcd9d--v1.canonical.json,openrewrite--user-service--189bcd9d--v2.canonical.json,2025-11-30T13:47:13+00:00
pair-18a950b014f1c543e061,openrewrite,order-service,0110552a966c8de4b737,5ee3ed7580d8319dfb24,openrewrite--order-service--18a950b0--v1.canonical.json,openrewrite--order-service--18a950b0--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-18ac401cf720c3ffda7f,openrewrite,search-service,0110552a966c8de4b737,a9cd4930ead2e379c9f9,openrewrite--search-service--18ac401c--v1.canonical.json,openrewrite--search-service--18ac401c--v2.canonical.json,2025-11-30T13:47:12+00:00
pair-18de7e1e4a24a195f99a,openapi,synth-openapi-afc45ec0b8d7,7c876bb1bbfe6df05fd7,ca5eaceadb1fd002b1b4,openapi--synth-openapi-afc45ec0b8d7--18de7e1e--v1.canonical.json,openapi--synth-openapi-afc45ec0b8d7--18de7e1e--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-1943869238d4b7b47d32,petclinic,petclinic-shipping-service,5b5589b344fca6280e0d,dbc18bcf380af640a7ef,petclinic--petclinic-shipping-service--19438692--v1.canonical.json,petclinic--petclinic-shipping-service--19438692--v2.canonical.json,2025-11-30T13:46:44+00:00
pair-196e57463457dd8328b2,petclinic,petclinic-shipping-service,5b5589b344fca6280e0d,5bbddf38ce60a8d4e66f,petclinic--petclinic-shipping-service--196e5746--v1.canonical.json,petclinic--petclinic-shipping-service--196e5746--v2.canonical.json,2025-11-30T13:46:44+00:00
pair-19e1792d8326b00e9db8,openapi,synth-openapi-6904bba7ea0e,fb5d301a8207aafc8bab,f256f836be9cb20bbc1a,openapi--synth-openapi-6904bba7ea0e--19e1792d--v1.canonical.json,openapi--synth-openapi-6904bba7ea0e--19e1792d--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-1a623dcacb4abdd32771,openapi,synth-openapi-a8e77d6e02d9,e03f6b00ee5c831c3ff1,f35f6a42677e028607f7,openapi--synth-openapi-a8e77d6e02d9--1a623dca--v1.canonical.json,openapi--synth-openapi-a8e77d6e02d9--1a623dca--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-1a761c870fee77611157,openapi,synth-openapi-a9ac98e5f301,0ebc45a98a41ebd8a3b3,d59d2ded9c5da2eda8b9,openapi--synth-openapi-a9ac98e5f301--1a761c87--v1.canonical.json,openapi--synth-openapi-a9ac98e5f301--1a761c87--v2.canonical.json,2025-11-30T13:20:31+00:00
pair-1ade2549e11228ec978e,openapi,synth-openapi-22760ed63b1f,4e54d69a16082bb57e74,685a479af67346a0452b,openapi--synth-openapi-22760ed63b1f--1ade2549--v1.canonical.json,openapi--synth-openapi-22760ed63b1f--1ade2549--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-1b1f25b1e39529c3c788,openrewrite,payment-service,0110552a966c8de4b737,8116684f72624c8b7fc2,openrewrite--payment-service--1b1f25b1--v1.canonical.json,openrewrite--payment-service--1b1f25b1--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-1b29e2ca4a1c908a36bb,openrewrite,user-service,0110552a966c8de4b737,8c832e2d3d2696f9758c,openrewrite--user-service--1b29e2ca--v1.canonical.json,openrewrite--user-service--1b29e2ca--v2.canonical.json,2025-11-30T13:47:14+00:00
pair-1b2e6c90083bb7e5b043,openapi,synth-openapi-970828dc6c46,f1ebef51ea7f592e9646,c2f163bce8bd96ec6316,openapi--synth-openapi-970828dc6c46--1b2e6c90--v1.canonical.json,openapi--synth-openapi-970828dc6c46--1b2e6c90--v2.canonical.json,2025-11-30T13:20:30+00:00
pair-1c2671bbd5c0cb9294d3,openapi,synth-openapi-b652e0641665,e976a6470631be9be453,9650b9a95d7f8cc1bc86,openapi--synth-openapi-b652e0641665--1c2671bb--v1.canonical.json,openapi--synth-openapi-b652e0641665--1c2671bb--v2.canonical.json,2025-11-30T13:20:30+00:00
